Model,Cohesiveness,HITId,WorkTimeInSeconds,Input.audio_url
CoMP-Order3,3,3IH9TRB0FBZ0Q4P423MVHU39CB61IE,150,https://music-survey-files.s3.amazonaws.com/audio/m3bc42c4bf93704267b79668e57023ac8c.mp3
CoMP-Order3,3,3IH9TRB0FBZ0Q4P423MVHU39CB61IE,419,https://music-survey-files.s3.amazonaws.com/audio/m3bc42c4bf93704267b79668e57023ac8c.mp3
CoMP-Order3,1,3IH9TRB0FBZ0Q4P423MVHU39CB61IE,57,https://music-survey-files.s3.amazonaws.com/audio/m3bc42c4bf93704267b79668e57023ac8c.mp3
CoMP-Order3,3,3IH9TRB0FBZ0Q4P423MVHU39CB61IE,20,https://music-survey-files.s3.amazonaws.com/audio/m3bc42c4bf93704267b79668e57023ac8c.mp3
CoMP-Order3,4,3IH9TRB0FBZ0Q4P423MVHU39CB61IE,62,https://music-survey-files.s3.amazonaws.com/audio/m3bc42c4bf93704267b79668e57023ac8c.mp3
CoMP-Order3,3,3IH9TRB0FBZ0Q4P423MVHU39CB61IE,31,https://music-survey-files.s3.amazonaws.com/audio/m3bc42c4bf93704267b79668e57023ac8c.mp3
CoMP-Order3,3,3IH9TRB0FBZ0Q4P423MVHU39CB61IE,314,https://music-survey-files.s3.amazonaws.com/audio/m3bc42c4bf93704267b79668e57023ac8c.mp3
CoMP-Order3,4,3IH9TRB0FBZ0Q4P423MVHU39CB61IE,36,https://music-survey-files.s3.amazonaws.com/audio/m3bc42c4bf93704267b79668e57023ac8c.mp3
CoMP-Order3,4,3IH9TRB0FBZ0Q4P423MVHU39CB61IE,257,https://music-survey-files.s3.amazonaws.com/audio/m3bc42c4bf93704267b79668e57023ac8c.mp3
CoMP-Order3,4,3IH9TRB0FBZ0Q4P423MVHU39CB61IE,34,https://music-survey-files.s3.amazonaws.com/audio/m3bc42c4bf93704267b79668e57023ac8c.mp3
CoMP-Order3,4,3IH9TRB0FBZ0Q4P423MVHU39CB61IE,167,https://music-survey-files.s3.amazonaws.com/audio/m3bc42c4bf93704267b79668e57023ac8c.mp3
CoMP-Order3,4,3IH9TRB0FBZ0Q4P423MVHU39CB61IE,172,https://music-survey-files.s3.amazonaws.com/audio/m3bc42c4bf93704267b79668e57023ac8c.mp3
CoMP-Order3,3,3IH9TRB0FBZ0Q4P423MVHU39CB61IE,394,https://music-survey-files.s3.amazonaws.com/audio/m3bc42c4bf93704267b79668e57023ac8c.mp3
CoMP-Order3,3,3IH9TRB0FBZ0Q4P423MVHU39CB61IE,375,https://music-survey-files.s3.amazonaws.com/audio/m3bc42c4bf93704267b79668e57023ac8c.mp3
CoMP-Order3,5,3IH9TRB0FBZ0Q4P423MVHU39CB61IE,15,https://music-survey-files.s3.amazonaws.com/audio/m3bc42c4bf93704267b79668e57023ac8c.mp3
CoMP-Order3,4,3IH9TRB0FBZ0Q4P423MVHU39CB61IE,36,https://music-survey-files.s3.amazonaws.com/audio/m3bc42c4bf93704267b79668e57023ac8c.mp3
CoMP-Order3,4,3IH9TRB0FBZ0Q4P423MVHU39CB61IE,24,https://music-survey-files.s3.amazonaws.com/audio/m3bc42c4bf93704267b79668e57023ac8c.mp3
CoMP-Order3,3,3IH9TRB0FBZ0Q4P423MVHU39CB61IE,344,https://music-survey-files.s3.amazonaws.com/audio/m3bc42c4bf93704267b79668e57023ac8c.mp3
CoMP-Order3,4,3IH9TRB0FBZ0Q4P423MVHU39CB61IE,228,https://music-survey-files.s3.amazonaws.com/audio/m3bc42c4bf93704267b79668e57023ac8c.mp3
CoMP-Order3,3,3IH9TRB0FBZ0Q4P423MVHU39CB61IE,139,https://music-survey-files.s3.amazonaws.com/audio/m3bc42c4bf93704267b79668e57023ac8c.mp3
CoMP-Order3,2,3IH9TRB0FBZ0Q4P423MVHU39CB61IE,394,https://music-survey-files.s3.amazonaws.com/audio/m3bc42c4bf93704267b79668e57023ac8c.mp3
CoMP-Order3,4,3IH9TRB0FBZ0Q4P423MVHU39CB61IE,268,https://music-survey-files.s3.amazonaws.com/audio/m3bc42c4bf93704267b79668e57023ac8c.mp3
CoMP-Order3,4,3IH9TRB0FBZ0Q4P423MVHU39CB61IE,135,https://music-survey-files.s3.amazonaws.com/audio/m3bc42c4bf93704267b79668e57023ac8c.mp3
CoMP-Order3,3,3IH9TRB0FBZ0Q4P423MVHU39CB61IE,63,https://music-survey-files.s3.amazonaws.com/audio/m3bc42c4bf93704267b79668e57023ac8c.mp3
CoMP-Order3,4,3IH9TRB0FBZ0Q4P423MVHU39CB61IE,40,https://music-survey-files.s3.amazonaws.com/audio/m3bc42c4bf93704267b79668e57023ac8c.mp3
CoMP-Order3,1,3IH9TRB0FBZ0Q4P423MVHU39CB61IE,16,https://music-survey-files.s3.amazonaws.com/audio/m3bc42c4bf93704267b79668e57023ac8c.mp3
CoMP-Order3,5,3IH9TRB0FBZ0Q4P423MVHU39CB61IE,119,https://music-survey-files.s3.amazonaws.com/audio/m3bc42c4bf93704267b79668e57023ac8c.mp3
CoMP-Order3,3,3IH9TRB0FBZ0Q4P423MVHU39CB61IE,527,https://music-survey-files.s3.amazonaws.com/audio/m3bc42c4bf93704267b79668e57023ac8c.mp3
CoMP-Order3,5,3IH9TRB0FBZ0Q4P423MVHU39CB61IE,209,https://music-survey-files.s3.amazonaws.com/audio/m3bc42c4bf93704267b79668e57023ac8c.mp3
CoMP-Order3,5,3IH9TRB0FBZ0Q4P423MVHU39CB61IE,391,https://music-survey-files.s3.amazonaws.com/audio/m3bc42c4bf93704267b79668e57023ac8c.mp3
CoMP-Order3,5,3IH9TRB0FBZ0Q4P423MVHU39CB61IE,18,https://music-survey-files.s3.amazonaws.com/audio/m3bc42c4bf93704267b79668e57023ac8c.mp3
CoMP-Order3,5,3IH9TRB0FBZ0Q4P423MVHU39CB61IE,51,https://music-survey-files.s3.amazonaws.com/audio/m3bc42c4bf93704267b79668e57023ac8c.mp3
CoMP-Order3,4,3IH9TRB0FBZ0Q4P423MVHU39CB61IE,125,https://music-survey-files.s3.amazonaws.com/audio/m3bc42c4bf93704267b79668e57023ac8c.mp3
CoMP-Order3,4,3IH9TRB0FBZ0Q4P423MVHU39CB61IE,18,https://music-survey-files.s3.amazonaws.com/audio/m3bc42c4bf93704267b79668e57023ac8c.mp3
CoMP-Order3,4,3IH9TRB0FBZ0Q4P423MVHU39CB61IE,102,https://music-survey-files.s3.amazonaws.com/audio/m3bc42c4bf93704267b79668e57023ac8c.mp3
CoMP-Order3,4,3IH9TRB0FBZ0Q4P423MVHU39CB61IE,161,https://music-survey-files.s3.amazonaws.com/audio/m3bc42c4bf93704267b79668e57023ac8c.mp3
CoMP-Order3,4,3IH9TRB0FBZ0Q4P423MVHU39CB61IE,42,https://music-survey-files.s3.amazonaws.com/audio/m3bc42c4bf93704267b79668e57023ac8c.mp3
CoMP-Order3,4,3IH9TRB0FBZ0Q4P423MVHU39CB61IE,41,https://music-survey-files.s3.amazonaws.com/audio/m3bc42c4bf93704267b79668e57023ac8c.mp3
CoMP-Order3,4,3IH9TRB0FBZ0Q4P423MVHU39CB61IE,261,https://music-survey-files.s3.amazonaws.com/audio/m3bc42c4bf93704267b79668e57023ac8c.mp3
CoMP-Order3,5,3IH9TRB0FBZ0Q4P423MVHU39CB61IE,42,https://music-survey-files.s3.amazonaws.com/audio/m3bc42c4bf93704267b79668e57023ac8c.mp3
CoMP-Order3,4,3IH9TRB0FBZ0Q4P423MVHU39CB61IE,293,https://music-survey-files.s3.amazonaws.com/audio/m3bc42c4bf93704267b79668e57023ac8c.mp3
CoMP-Order3,4,3IH9TRB0FBZ0Q4P423MVHU39CB61IE,18,https://music-survey-files.s3.amazonaws.com/audio/m3bc42c4bf93704267b79668e57023ac8c.mp3
CoMP-Order3,3,3IH9TRB0FBZ0Q4P423MVHU39CB61IE,22,https://music-survey-files.s3.amazonaws.com/audio/m3bc42c4bf93704267b79668e57023ac8c.mp3
CoMP-Order3,4,3IH9TRB0FBZ0Q4P423MVHU39CB61IE,18,https://music-survey-files.s3.amazonaws.com/audio/m3bc42c4bf93704267b79668e57023ac8c.mp3
CoMP-Order3,3,3IH9TRB0FBZ0Q4P423MVHU39CB61IE,16,https://music-survey-files.s3.amazonaws.com/audio/m3bc42c4bf93704267b79668e57023ac8c.mp3
CoMP-Order3,2,3IH9TRB0FBZ0Q4P423MVHU39CB61IE,40,https://music-survey-files.s3.amazonaws.com/audio/m3bc42c4bf93704267b79668e57023ac8c.mp3
CoMP-Order3,5,3IH9TRB0FBZ0Q4P423MVHU39CB61IE,422,https://music-survey-files.s3.amazonaws.com/audio/m3bc42c4bf93704267b79668e57023ac8c.mp3
CoMP-Order3,4,3IH9TRB0FBZ0Q4P423MVHU39CB61IE,340,https://music-survey-files.s3.amazonaws.com/audio/m3bc42c4bf93704267b79668e57023ac8c.mp3
CoMP-Order3,4,3IH9TRB0FBZ0Q4P423MVHU39CB61IE,262,https://music-survey-files.s3.amazonaws.com/audio/m3bc42c4bf93704267b79668e57023ac8c.mp3
CoMP-Order3,3,3IH9TRB0FBZ0Q4P423MVHU39CB61IE,131,https://music-survey-files.s3.amazonaws.com/audio/m3bc42c4bf93704267b79668e57023ac8c.mp3
CoMP-Order3,4,3IH9TRB0FBZ0Q4P423MVHU39CB61IE,151,https://music-survey-files.s3.amazonaws.com/audio/m3bc42c4bf93704267b79668e57023ac8c.mp3
CoMP-Order3,3,3IH9TRB0FBZ0Q4P423MVHU39CB61IE,323,https://music-survey-files.s3.amazonaws.com/audio/m3bc42c4bf93704267b79668e57023ac8c.mp3
CoMP-Order3,5,3IH9TRB0FBZ0Q4P423MVHU39CB61IE,17,https://music-survey-files.s3.amazonaws.com/audio/m3bc42c4bf93704267b79668e57023ac8c.mp3
CoMP-Order3,5,3IH9TRB0FBZ0Q4P423MVHU39CB61IE,39,https://music-survey-files.s3.amazonaws.com/audio/m3bc42c4bf93704267b79668e57023ac8c.mp3
CoMP-Order3,5,3IH9TRB0FBZ0Q4P423MVHU39CB61IE,290,https://music-survey-files.s3.amazonaws.com/audio/m3bc42c4bf93704267b79668e57023ac8c.mp3
CoMP-Order3,3,3IH9TRB0FBZ0Q4P423MVHU39CB61IE,105,https://music-survey-files.s3.amazonaws.com/audio/m3bc42c4bf93704267b79668e57023ac8c.mp3
CoMP-Order3,3,3IH9TRB0FBZ0Q4P423MVHU39CB61IE,301,https://music-survey-files.s3.amazonaws.com/audio/m3bc42c4bf93704267b79668e57023ac8c.mp3
CoMP-Order3,4,3IH9TRB0FBZ0Q4P423MVHU39CB61IE,39,https://music-survey-files.s3.amazonaws.com/audio/m3bc42c4bf93704267b79668e57023ac8c.mp3
CoMP-Order3,4,3IH9TRB0FBZ0Q4P423MVHU39CB61IE,75,https://music-survey-files.s3.amazonaws.com/audio/m3bc42c4bf93704267b79668e57023ac8c.mp3
CoMP-Order3,4,3IH9TRB0FBZ0Q4P423MVHU39CB61IE,410,https://music-survey-files.s3.amazonaws.com/audio/m3bc42c4bf93704267b79668e57023ac8c.mp3
CoMP-Order3,4,3IH9TRB0FBZ0Q4P423MVHU39CB61IE,42,https://music-survey-files.s3.amazonaws.com/audio/m3bc42c4bf93704267b79668e57023ac8c.mp3
CoMP-Order3,4,3IH9TRB0FBZ0Q4P423MVHU39CB61IE,383,https://music-survey-files.s3.amazonaws.com/audio/m3bc42c4bf93704267b79668e57023ac8c.mp3
CoMP-Order3,5,3IH9TRB0FBZ0Q4P423MVHU39CB61IE,485,https://music-survey-files.s3.amazonaws.com/audio/m3bc42c4bf93704267b79668e57023ac8c.mp3
CoMP-Order3,4,3IH9TRB0FBZ0Q4P423MVHU39CB61IE,156,https://music-survey-files.s3.amazonaws.com/audio/m3bc42c4bf93704267b79668e57023ac8c.mp3
CoMP-Order3,3,3IH9TRB0FBZ0Q4P423MVHU39CB61IE,87,https://music-survey-files.s3.amazonaws.com/audio/m3bc42c4bf93704267b79668e57023ac8c.mp3
CoMP-Order3,3,3IH9TRB0FBZ0Q4P423MVHU39CB61IE,97,https://music-survey-files.s3.amazonaws.com/audio/m3bc42c4bf93704267b79668e57023ac8c.mp3
CoMP-Order3,4,3IH9TRB0FBZ0Q4P423MVHU39CB61IE,351,https://music-survey-files.s3.amazonaws.com/audio/m3bc42c4bf93704267b79668e57023ac8c.mp3
CoMP-Order3,4,3IH9TRB0FBZ0Q4P423MVHU39CB61IE,454,https://music-survey-files.s3.amazonaws.com/audio/m3bc42c4bf93704267b79668e57023ac8c.mp3
CoMP-Order3,2,3IH9TRB0FBZ0Q4P423MVHU39CB61IE,450,https://music-survey-files.s3.amazonaws.com/audio/m3bc42c4bf93704267b79668e57023ac8c.mp3
CoMP-Order3,3,3IH9TRB0FBZ0Q4P423MVHU39CB61IE,46,https://music-survey-files.s3.amazonaws.com/audio/m3bc42c4bf93704267b79668e57023ac8c.mp3
CoMP-Order3,5,3IH9TRB0FBZ0Q4P423MVHU39CB61IE,17,https://music-survey-files.s3.amazonaws.com/audio/m3bc42c4bf93704267b79668e57023ac8c.mp3
CoMP-Order3,4,3IH9TRB0FBZ0Q4P423MVHU39CB61IE,128,https://music-survey-files.s3.amazonaws.com/audio/m3bc42c4bf93704267b79668e57023ac8c.mp3
CoMP-Order3,3,3IVEC1GSLPZWLF9AKL7VTVI9PQV1JQ,50,https://music-survey-files.s3.amazonaws.com/audio/m3264c43dbf6204631aa2f20a56ccd8edb.mp3
CoMP-Order3,4,3IVEC1GSLPZWLF9AKL7VTVI9PQV1JQ,232,https://music-survey-files.s3.amazonaws.com/audio/m3264c43dbf6204631aa2f20a56ccd8edb.mp3
CoMP-Order3,3,3IVEC1GSLPZWLF9AKL7VTVI9PQV1JQ,196,https://music-survey-files.s3.amazonaws.com/audio/m3264c43dbf6204631aa2f20a56ccd8edb.mp3
CoMP-Order3,3,3IVEC1GSLPZWLF9AKL7VTVI9PQV1JQ,192,https://music-survey-files.s3.amazonaws.com/audio/m3264c43dbf6204631aa2f20a56ccd8edb.mp3
CoMP-Order3,4,3IVEC1GSLPZWLF9AKL7VTVI9PQV1JQ,21,https://music-survey-files.s3.amazonaws.com/audio/m3264c43dbf6204631aa2f20a56ccd8edb.mp3
CoMP-Order3,3,3IVEC1GSLPZWLF9AKL7VTVI9PQV1JQ,141,https://music-survey-files.s3.amazonaws.com/audio/m3264c43dbf6204631aa2f20a56ccd8edb.mp3
CoMP-Order3,4,3IVEC1GSLPZWLF9AKL7VTVI9PQV1JQ,24,https://music-survey-files.s3.amazonaws.com/audio/m3264c43dbf6204631aa2f20a56ccd8edb.mp3
CoMP-Order3,4,3IVEC1GSLPZWLF9AKL7VTVI9PQV1JQ,25,https://music-survey-files.s3.amazonaws.com/audio/m3264c43dbf6204631aa2f20a56ccd8edb.mp3
CoMP-Order3,4,3IVEC1GSLPZWLF9AKL7VTVI9PQV1JQ,45,https://music-survey-files.s3.amazonaws.com/audio/m3264c43dbf6204631aa2f20a56ccd8edb.mp3
CoMP-Order3,3,3IVEC1GSLPZWLF9AKL7VTVI9PQV1JQ,200,https://music-survey-files.s3.amazonaws.com/audio/m3264c43dbf6204631aa2f20a56ccd8edb.mp3
CoMP-Order3,5,3IVEC1GSLPZWLF9AKL7VTVI9PQV1JQ,444,https://music-survey-files.s3.amazonaws.com/audio/m3264c43dbf6204631aa2f20a56ccd8edb.mp3
CoMP-Order3,4,3IVEC1GSLPZWLF9AKL7VTVI9PQV1JQ,136,https://music-survey-files.s3.amazonaws.com/audio/m3264c43dbf6204631aa2f20a56ccd8edb.mp3
CoMP-Order3,3,3IVEC1GSLPZWLF9AKL7VTVI9PQV1JQ,45,https://music-survey-files.s3.amazonaws.com/audio/m3264c43dbf6204631aa2f20a56ccd8edb.mp3
CoMP-Order3,5,3IVEC1GSLPZWLF9AKL7VTVI9PQV1JQ,24,https://music-survey-files.s3.amazonaws.com/audio/m3264c43dbf6204631aa2f20a56ccd8edb.mp3
CoMP-Order3,4,3IVEC1GSLPZWLF9AKL7VTVI9PQV1JQ,359,https://music-survey-files.s3.amazonaws.com/audio/m3264c43dbf6204631aa2f20a56ccd8edb.mp3
CoMP-Order3,3,3IVEC1GSLPZWLF9AKL7VTVI9PQV1JQ,353,https://music-survey-files.s3.amazonaws.com/audio/m3264c43dbf6204631aa2f20a56ccd8edb.mp3
CoMP-Order3,4,3IVEC1GSLPZWLF9AKL7VTVI9PQV1JQ,159,https://music-survey-files.s3.amazonaws.com/audio/m3264c43dbf6204631aa2f20a56ccd8edb.mp3
CoMP-Order3,3,3IVEC1GSLPZWLF9AKL7VTVI9PQV1JQ,42,https://music-survey-files.s3.amazonaws.com/audio/m3264c43dbf6204631aa2f20a56ccd8edb.mp3
CoMP-Order3,4,3IVEC1GSLPZWLF9AKL7VTVI9PQV1JQ,110,https://music-survey-files.s3.amazonaws.com/audio/m3264c43dbf6204631aa2f20a56ccd8edb.mp3
CoMP-Order3,3,3IVEC1GSLPZWLF9AKL7VTVI9PQV1JQ,396,https://music-survey-files.s3.amazonaws.com/audio/m3264c43dbf6204631aa2f20a56ccd8edb.mp3
CoMP-Order3,3,3IVEC1GSLPZWLF9AKL7VTVI9PQV1JQ,361,https://music-survey-files.s3.amazonaws.com/audio/m3264c43dbf6204631aa2f20a56ccd8edb.mp3
CoMP-Order3,3,3IVEC1GSLPZWLF9AKL7VTVI9PQV1JQ,471,https://music-survey-files.s3.amazonaws.com/audio/m3264c43dbf6204631aa2f20a56ccd8edb.mp3
CoMP-Order3,4,3IVEC1GSLPZWLF9AKL7VTVI9PQV1JQ,52,https://music-survey-files.s3.amazonaws.com/audio/m3264c43dbf6204631aa2f20a56ccd8edb.mp3
CoMP-Order3,5,3IVEC1GSLPZWLF9AKL7VTVI9PQV1JQ,223,https://music-survey-files.s3.amazonaws.com/audio/m3264c43dbf6204631aa2f20a56ccd8edb.mp3
CoMP-Order3,3,3IVEC1GSLPZWLF9AKL7VTVI9PQV1JQ,40,https://music-survey-files.s3.amazonaws.com/audio/m3264c43dbf6204631aa2f20a56ccd8edb.mp3
CoMP-Order3,4,3IVEC1GSLPZWLF9AKL7VTVI9PQV1JQ,487,https://music-survey-files.s3.amazonaws.com/audio/m3264c43dbf6204631aa2f20a56ccd8edb.mp3
CoMP-Order3,3,3IVEC1GSLPZWLF9AKL7VTVI9PQV1JQ,382,https://music-survey-files.s3.amazonaws.com/audio/m3264c43dbf6204631aa2f20a56ccd8edb.mp3
CoMP-Order3,4,3IVEC1GSLPZWLF9AKL7VTVI9PQV1JQ,23,https://music-survey-files.s3.amazonaws.com/audio/m3264c43dbf6204631aa2f20a56ccd8edb.mp3
CoMP-Order3,4,3IVEC1GSLPZWLF9AKL7VTVI9PQV1JQ,187,https://music-survey-files.s3.amazonaws.com/audio/m3264c43dbf6204631aa2f20a56ccd8edb.mp3
CoMP-Order3,5,3IVEC1GSLPZWLF9AKL7VTVI9PQV1JQ,120,https://music-survey-files.s3.amazonaws.com/audio/m3264c43dbf6204631aa2f20a56ccd8edb.mp3
CoMP-Order3,4,3IVEC1GSLPZWLF9AKL7VTVI9PQV1JQ,33,https://music-survey-files.s3.amazonaws.com/audio/m3264c43dbf6204631aa2f20a56ccd8edb.mp3
CoMP-Order3,4,3IVEC1GSLPZWLF9AKL7VTVI9PQV1JQ,121,https://music-survey-files.s3.amazonaws.com/audio/m3264c43dbf6204631aa2f20a56ccd8edb.mp3
CoMP-Order3,5,3IVEC1GSLPZWLF9AKL7VTVI9PQV1JQ,146,https://music-survey-files.s3.amazonaws.com/audio/m3264c43dbf6204631aa2f20a56ccd8edb.mp3
CoMP-Order3,3,3IVEC1GSLPZWLF9AKL7VTVI9PQV1JQ,18,https://music-survey-files.s3.amazonaws.com/audio/m3264c43dbf6204631aa2f20a56ccd8edb.mp3
CoMP-Order3,2,3IVEC1GSLPZWLF9AKL7VTVI9PQV1JQ,138,https://music-survey-files.s3.amazonaws.com/audio/m3264c43dbf6204631aa2f20a56ccd8edb.mp3
CoMP-Order3,5,3IVEC1GSLPZWLF9AKL7VTVI9PQV1JQ,29,https://music-survey-files.s3.amazonaws.com/audio/m3264c43dbf6204631aa2f20a56ccd8edb.mp3
CoMP-Order3,4,3IVEC1GSLPZWLF9AKL7VTVI9PQV1JQ,569,https://music-survey-files.s3.amazonaws.com/audio/m3264c43dbf6204631aa2f20a56ccd8edb.mp3
CoMP-Order3,4,3IVEC1GSLPZWLF9AKL7VTVI9PQV1JQ,287,https://music-survey-files.s3.amazonaws.com/audio/m3264c43dbf6204631aa2f20a56ccd8edb.mp3
CoMP-Order3,4,3IVEC1GSLPZWLF9AKL7VTVI9PQV1JQ,226,https://music-survey-files.s3.amazonaws.com/audio/m3264c43dbf6204631aa2f20a56ccd8edb.mp3
CoMP-Order3,3,3IVEC1GSLPZWLF9AKL7VTVI9PQV1JQ,386,https://music-survey-files.s3.amazonaws.com/audio/m3264c43dbf6204631aa2f20a56ccd8edb.mp3
CoMP-Order3,3,3IVEC1GSLPZWLF9AKL7VTVI9PQV1JQ,173,https://music-survey-files.s3.amazonaws.com/audio/m3264c43dbf6204631aa2f20a56ccd8edb.mp3
CoMP-Order3,5,3IVEC1GSLPZWLF9AKL7VTVI9PQV1JQ,25,https://music-survey-files.s3.amazonaws.com/audio/m3264c43dbf6204631aa2f20a56ccd8edb.mp3
CoMP-Order3,2,3IVEC1GSLPZWLF9AKL7VTVI9PQV1JQ,70,https://music-survey-files.s3.amazonaws.com/audio/m3264c43dbf6204631aa2f20a56ccd8edb.mp3
CoMP-Order3,4,3IVEC1GSLPZWLF9AKL7VTVI9PQV1JQ,118,https://music-survey-files.s3.amazonaws.com/audio/m3264c43dbf6204631aa2f20a56ccd8edb.mp3
CoMP-Order3,5,3IVEC1GSLPZWLF9AKL7VTVI9PQV1JQ,191,https://music-survey-files.s3.amazonaws.com/audio/m3264c43dbf6204631aa2f20a56ccd8edb.mp3
CoMP-Order3,4,3IVEC1GSLPZWLF9AKL7VTVI9PQV1JQ,13,https://music-survey-files.s3.amazonaws.com/audio/m3264c43dbf6204631aa2f20a56ccd8edb.mp3
CoMP-Order3,4,3IVEC1GSLPZWLF9AKL7VTVI9PQV1JQ,55,https://music-survey-files.s3.amazonaws.com/audio/m3264c43dbf6204631aa2f20a56ccd8edb.mp3
CoMP-Order3,4,3IVEC1GSLPZWLF9AKL7VTVI9PQV1JQ,528,https://music-survey-files.s3.amazonaws.com/audio/m3264c43dbf6204631aa2f20a56ccd8edb.mp3
CoMP-Order3,4,3IVEC1GSLPZWLF9AKL7VTVI9PQV1JQ,233,https://music-survey-files.s3.amazonaws.com/audio/m3264c43dbf6204631aa2f20a56ccd8edb.mp3
CoMP-Order3,5,3IVEC1GSLPZWLF9AKL7VTVI9PQV1JQ,19,https://music-survey-files.s3.amazonaws.com/audio/m3264c43dbf6204631aa2f20a56ccd8edb.mp3
CoMP-Order3,4,3IVEC1GSLPZWLF9AKL7VTVI9PQV1JQ,31,https://music-survey-files.s3.amazonaws.com/audio/m3264c43dbf6204631aa2f20a56ccd8edb.mp3
CoMP-Order3,2,3IVEC1GSLPZWLF9AKL7VTVI9PQV1JQ,146,https://music-survey-files.s3.amazonaws.com/audio/m3264c43dbf6204631aa2f20a56ccd8edb.mp3
CoMP-Order3,5,3IVEC1GSLPZWLF9AKL7VTVI9PQV1JQ,110,https://music-survey-files.s3.amazonaws.com/audio/m3264c43dbf6204631aa2f20a56ccd8edb.mp3
CoMP-Order3,4,3IVEC1GSLPZWLF9AKL7VTVI9PQV1JQ,264,https://music-survey-files.s3.amazonaws.com/audio/m3264c43dbf6204631aa2f20a56ccd8edb.mp3
CoMP-Order3,5,3IVEC1GSLPZWLF9AKL7VTVI9PQV1JQ,231,https://music-survey-files.s3.amazonaws.com/audio/m3264c43dbf6204631aa2f20a56ccd8edb.mp3
CoMP-Order3,4,3IVEC1GSLPZWLF9AKL7VTVI9PQV1JQ,30,https://music-survey-files.s3.amazonaws.com/audio/m3264c43dbf6204631aa2f20a56ccd8edb.mp3
CoMP-Order3,4,3IVEC1GSLPZWLF9AKL7VTVI9PQV1JQ,93,https://music-survey-files.s3.amazonaws.com/audio/m3264c43dbf6204631aa2f20a56ccd8edb.mp3
CoMP-Order3,3,3IVEC1GSLPZWLF9AKL7VTVI9PQV1JQ,124,https://music-survey-files.s3.amazonaws.com/audio/m3264c43dbf6204631aa2f20a56ccd8edb.mp3
CoMP-Order3,4,3IVEC1GSLPZWLF9AKL7VTVI9PQV1JQ,351,https://music-survey-files.s3.amazonaws.com/audio/m3264c43dbf6204631aa2f20a56ccd8edb.mp3
CoMP-Order3,3,3IVEC1GSLPZWLF9AKL7VTVI9PQV1JQ,593,https://music-survey-files.s3.amazonaws.com/audio/m3264c43dbf6204631aa2f20a56ccd8edb.mp3
CoMP-Order3,3,3IVEC1GSLPZWLF9AKL7VTVI9PQV1JQ,121,https://music-survey-files.s3.amazonaws.com/audio/m3264c43dbf6204631aa2f20a56ccd8edb.mp3
CoMP-Order3,4,3IVEC1GSLPZWLF9AKL7VTVI9PQV1JQ,79,https://music-survey-files.s3.amazonaws.com/audio/m3264c43dbf6204631aa2f20a56ccd8edb.mp3
CoMP-Order3,4,3IVEC1GSLPZWLF9AKL7VTVI9PQV1JQ,25,https://music-survey-files.s3.amazonaws.com/audio/m3264c43dbf6204631aa2f20a56ccd8edb.mp3
CoMP-Order3,4,3IVEC1GSLPZWLF9AKL7VTVI9PQV1JQ,17,https://music-survey-files.s3.amazonaws.com/audio/m3264c43dbf6204631aa2f20a56ccd8edb.mp3
CoMP-Order3,4,3IVEC1GSLPZWLF9AKL7VTVI9PQV1JQ,374,https://music-survey-files.s3.amazonaws.com/audio/m3264c43dbf6204631aa2f20a56ccd8edb.mp3
CoMP-Order3,5,3IVEC1GSLPZWLF9AKL7VTVI9PQV1JQ,166,https://music-survey-files.s3.amazonaws.com/audio/m3264c43dbf6204631aa2f20a56ccd8edb.mp3
CoMP-Order3,3,3IVEC1GSLPZWLF9AKL7VTVI9PQV1JQ,116,https://music-survey-files.s3.amazonaws.com/audio/m3264c43dbf6204631aa2f20a56ccd8edb.mp3
CoMP-Order3,5,3IVEC1GSLPZWLF9AKL7VTVI9PQV1JQ,255,https://music-survey-files.s3.amazonaws.com/audio/m3264c43dbf6204631aa2f20a56ccd8edb.mp3
CoMP-Order3,5,3IVEC1GSLPZWLF9AKL7VTVI9PQV1JQ,174,https://music-survey-files.s3.amazonaws.com/audio/m3264c43dbf6204631aa2f20a56ccd8edb.mp3
CoMP-Order3,5,3IVEC1GSLPZWLF9AKL7VTVI9PQV1JQ,279,https://music-survey-files.s3.amazonaws.com/audio/m3264c43dbf6204631aa2f20a56ccd8edb.mp3
CoMP-Order3,3,3IVEC1GSLPZWLF9AKL7VTVI9PQV1JQ,123,https://music-survey-files.s3.amazonaws.com/audio/m3264c43dbf6204631aa2f20a56ccd8edb.mp3
CoMP-Order3,4,3IVEC1GSLPZWLF9AKL7VTVI9PQV1JQ,189,https://music-survey-files.s3.amazonaws.com/audio/m3264c43dbf6204631aa2f20a56ccd8edb.mp3
CoMP-Order3,4,3IVEC1GSLPZWLF9AKL7VTVI9PQV1JQ,230,https://music-survey-files.s3.amazonaws.com/audio/m3264c43dbf6204631aa2f20a56ccd8edb.mp3
CoMP-Order3,4,3IVEC1GSLPZWLF9AKL7VTVI9PQV1JQ,221,https://music-survey-files.s3.amazonaws.com/audio/m3264c43dbf6204631aa2f20a56ccd8edb.mp3
CoMP-Order3,4,3IVEC1GSLPZWLF9AKL7VTVI9PQV1JQ,208,https://music-survey-files.s3.amazonaws.com/audio/m3264c43dbf6204631aa2f20a56ccd8edb.mp3
